Time,CH1,CH2
3.558400,0.1105,-0.0195
3.558410,0.6784,-0.0529
3.558420,0.2274,-0.0195
3.558430,0.3945,-0.0362
3.558440,0.5281,-0.0529
3.558450,0.1439,-0.0195
3.558460,0.6617,-0.0195
3.558470,0.2441,-0.0529
3.558480,0.3611,-0.0362
3.558490,0.5949,-0.0362
3.558500,0.1773,-0.0362
3.558510,0.6116,-0.0529
3.558520,0.2943,-0.0195
3.558530,0.2775,-0.0195
3.558540,0.6450,-0.0529
3.558550,0.1606,-0.0195
3.558560,0.6283,-0.0362
3.558570,0.3110,-0.0362
3.558580,0.2608,-0.0362
3.558590,0.6450,-0.0362
3.558600,0.1439,-0.0195
3.558610,0.5949,-0.0529
3.558620,0.3945,-0.0195
3.558630,0.2441,-0.0195
3.558640,0.6617,-0.0529
3.558650,0.1606,-0.0195
3.558660,0.5281,-0.0195
3.558670,0.4112,-0.0529
3.558680,0.1940,-0.0195
3.558690,0.6951,-0.0195
3.558700,0.1606,-0.0529
3.558710,0.5114,-0.0362
3.558720,0.4446,-0.0362
3.558730,0.1773,-0.0195
3.558740,0.6784,-0.0529
3.558750,0.1773,-0.0195
3.558760,0.4613,-0.0195
3.558770,0.4780,-0.0529
3.558780,0.1773,-0.0195
3.558790,0.7118,-0.0362
3.558800,0.2107,-0.0362
3.558810,0.4112,-0.0362
3.558820,0.5281,-0.0362
3.558830,0.1105,-0.0195
3.558840,0.6784,-0.0529
3.558850,0.2441,-0.0195
3.558860,0.4279,-0.0195
3.558870,0.5448,-0.0529
3.558880,0.1439,-0.0195
3.558890,0.6617,-0.0195
3.558900,0.2441,-0.0529
3.558910,0.3110,-0.0362
3.558920,0.6283,-0.0362
3.558930,0.1439,-0.0195
3.558940,0.6450,-0.0529
3.558950,0.2943,-0.0362
3.558960,0.2775,-0.0195
3.558970,0.6116,-0.0529
3.558980,0.1105,-0.0195
3.558990,0.6116,-0.0195
3.559000,0.3277,-0.0529
3.559010,0.2775,-0.0195
3.559020,0.6450,-0.0362
3.559030,0.1439,-0.0362
3.559040,0.5448,-0.0529
3.559050,0.3778,-0.0195
3.559060,0.2274,-0.0195
3.559070,0.6784,-0.0529
3.559080,0.1606,-0.0195
3.559090,0.5448,-0.0195
3.559100,0.3945,-0.0529
3.559110,0.2107,-0.0195
3.559120,0.6784,-0.0362
3.559130,0.1606,-0.0362
3.559140,0.4947,-0.0362
3.559150,0.4446,-0.0362
3.559160,0.1940,-0.0195
3.559170,0.6951,-0.0529
3.559180,0.1773,-0.0195
3.559190,0.4613,-0.0195
3.559200,0.4613,-0.0529
3.559210,0.1105,-0.0195
3.559220,0.7118,-0.0362
3.559230,0.2107,-0.0362
3.559240,0.4279,-0.0529
3.559250,0.5114,-0.0195
3.559260,0.1439,-0.0195
3.559270,0.6784,-0.0529
3.559280,0.2107,-0.0362
3.559290,0.3945,-0.0195
3.559300,0.5448,-0.0529
3.559310,0.1606,-0.0195
3.559320,0.6784,-0.0362
3.559330,0.2608,-0.0362
3.559340,0.3110,-0.0362
3.559350,0.6116,-0.0362
3.559360,0.0771,-0.0195
3.559370,0.6450,-0.0529
3.559380,0.2775,-0.0362
3.559390,0.3277,-0.0195
3.559400,0.6116,-0.0529
3.559410,0.1439,-0.0362
3.559420,0.6116,-0.0195
3.559430,0.2943,-0.0529
3.559440,0.2274,-0.0195
3.559450,0.6617,-0.0362
3.559460,0.1606,-0.0362
3.559470,0.5949,-0.0362
3.559480,0.3778,-0.0362
3.559490,0.2274,-0.0195
3.559500,0.6784,-0.0529
3.559510,0.1439,-0.0362
3.559520,0.5448,-0.0362
3.559530,0.4112,-0.0529
3.559540,0.2107,-0.0195
3.559550,0.6784,-0.0362
3.559560,0.1773,-0.0362
3.559570,0.4780,-0.0362
3.559580,0.4446,-0.0362
3.559590,0.1940,-0.0362
3.559600,0.6951,-0.0362
3.559610,0.1940,-0.0362
3.559620,0.4279,-0.0195
3.559630,0.4947,-0.0529
3.559640,0.1439,-0.0195
3.559650,0.6784,-0.0362
3.559660,0.2107,-0.0362
3.559670,0.4112,-0.0362
3.559680,0.5114,-0.0362
3.559690,0.1439,-0.0195
3.559700,0.6617,-0.0529
3.559710,0.2107,-0.0362
3.559720,0.3611,-0.0362
3.559730,0.5448,-0.0529
3.559740,0.1439,-0.0195
3.559750,0.6450,-0.0362
3.559760,0.2608,-0.0362
3.559770,0.3110,-0.0195
3.559780,0.6116,-0.0529
3.559790,0.1439,-0.0362
3.559800,0.6283,-0.0362
3.559810,0.2775,-0.0362
3.559820,0.2775,-0.0362
3.559830,0.6283,-0.0529
3.559840,0.1439,-0.0195
3.559850,0.6116,-0.0362
3.559860,0.3277,-0.0362
3.559870,0.2441,-0.0362
3.559880,0.6450,-0.0529
3.559890,0.1439,-0.0195
3.559900,0.5281,-0.0362
3.559910,0.3778,-0.0362
3.559920,0.2274,-0.0362
3.559930,0.6617,-0.0362
3.559940,0.1439,-0.0362
3.559950,0.5281,-0.0362
3.559960,0.4112,-0.0529
3.559970,0.1940,-0.0195
3.559980,0.6784,-0.0529
3.559990,0.1773,-0.0362
3.560000,0.4613,-0.0362
3.560010,0.4279,-0.0362
3.560020,0.1940,-0.0362
3.560030,0.6784,-0.0362
3.560040,0.1940,-0.0362
3.560050,0.4446,-0.0362
3.560060,0.4947,-0.0362
3.560070,0.1439,-0.0195
3.560080,0.6784,-0.0529
3.560090,0.2274,-0.0195
3.560100,0.3945,-0.0362
3.560110,0.5114,-0.0529
3.560120,0.1439,-0.0195
3.560130,0.6617,-0.0362
3.560140,0.2441,-0.0362
3.560150,0.3611,-0.0362
3.560160,0.5615,-0.0529
3.560170,0.1105,-0.0195
3.560180,0.6450,-0.0362
3.560190,0.2775,-0.0362
3.560200,0.2943,-0.0362
3.560210,0.5949,-0.0529
3.560220,0.1105,-0.0195
3.560230,0.6283,-0.0362
3.560240,0.2775,-0.0362
3.560250,0.2775,-0.0362
3.560260,0.6283,-0.0362
3.560270,0.0938,-0.0195
3.560280,0.5949,-0.0529
3.560290,0.3277,-0.0362
3.560300,0.2441,-0.0195
3.560310,0.6450,-0.0362
3.560320,0.1606,-0.0195
3.560330,0.5448,-0.0529
3.560340,0.3778,-0.0529
3.560350,0.2274,-0.0195
3.560360,0.6784,-0.0362
3.560370,0.1439,-0.0362
3.560380,0.5114,-0.0362
3.560390,0.4279,-0.0362
3.560400,0.1940,-0.0195
3.560410,0.6617,-0.0529
3.560420,0.1773,-0.0195
3.560430,0.4613,-0.0362
3.560440,0.4446,-0.0362
3.560450,0.1773,-0.0362
3.560460,0.6784,-0.0195
3.560470,0.1773,-0.0529
3.560480,0.4279,-0.0362
3.560490,0.4947,-0.0362
3.560500,0.1439,-0.0362
3.560510,0.6617,-0.0362
3.560520,0.2107,-0.0362
3.560530,0.4112,-0.0195
3.560540,0.5114,-0.0529
3.560550,0.1439,-0.0195
3.560560,0.6617,-0.0362
3.560570,0.2441,-0.0362
3.560580,0.3611,-0.0362
3.560590,0.5615,-0.0362
3.560600,0.1105,-0.0195
3.560610,0.6450,-0.0529
3.560620,0.2608,-0.0195
3.560630,0.3110,-0.0362
3.560640,0.5949,-0.0529
3.560650,0.1105,-0.0195
3.560660,0.6283,-0.0362
3.560670,0.2775,-0.0529
3.560680,0.2775,-0.0195
3.560690,0.6283,-0.0362
3.560700,0.1439,-0.0362
3.560710,0.5615,-0.0362
3.560720,0.3611,-0.0362
3.560730,0.2274,-0.0362
3.560740,0.6450,-0.0529
3.560750,0.1439,-0.0195
3.560760,0.5281,-0.0362
3.560770,0.3778,-0.0529
3.560780,0.2274,-0.0195
3.560790,0.6784,-0.0362
3.560800,0.1606,-0.0362
3.560810,0.4947,-0.0529
3.560820,0.4279,-0.0195
3.560830,0.1940,-0.0195
3.560840,0.6617,-0.0529
3.560850,0.1606,-0.0195
3.560860,0.4780,-0.0195
3.560870,0.4446,-0.0529
3.560880,0.1606,-0.0195
3.560890,0.6784,-0.0195
3.560900,0.1773,-0.0529
3.560910,0.4279,-0.0195
3.560920,0.5114,-0.0362
3.560930,0.1606,-0.0195
3.560940,0.6617,-0.0529
3.560950,0.2107,-0.0195
3.560960,0.4112,-0.0195
3.560970,0.5114,-0.0529
3.560980,0.1439,-0.0195
3.560990,0.6784,-0.0195
3.561000,0.2274,-0.0696
3.561010,0.3277,-0.0362
3.561020,0.5615,-0.0195
3.561030,0.1439,-0.0362
3.561040,0.6283,-0.0529
3.561050,0.2608,-0.0195
3.561060,0.3110,-0.0195
3.561070,0.5949,-0.0529
3.561080,0.1439,-0.0362
3.561090,0.6116,-0.0195
3.561100,0.2943,-0.0529
3.561110,0.2608,-0.0195
3.561120,0.6450,-0.0362
3.561130,0.1105,-0.0362
3.561140,0.5615,-0.0362
3.561150,0.3611,-0.0362
3.561160,0.2274,-0.0195
3.561170,0.6617,-0.0529
3.561180,0.1439,-0.0195
3.561190,0.5615,-0.0195
3.561200,0.3778,-0.0362
3.561210,0.2107,-0.0362
3.561220,0.6784,-0.0362
3.561230,0.1439,-0.0362
3.561240,0.4947,-0.0529
3.561250,0.4279,-0.0362
3.561260,0.1940,-0.0028
3.561270,0.6784,-0.0529
3.561280,0.1606,-0.0362
3.561290,0.4780,-0.0195
3.561300,0.4446,-0.0529
3.561310,0.1606,-0.0195
3.561320,0.6784,-0.0362
3.561330,0.1940,-0.0362
3.561340,0.4279,-0.0362
3.561350,0.5114,-0.0362
3.561360,0.1606,-0.0195
3.561370,0.6617,-0.0529
3.561380,0.2107,-0.0195
3.561390,0.4112,-0.0195
3.561400,0.5281,-0.0529
3.561410,0.1105,-0.0195
3.561420,0.6784,-0.0362
3.561430,0.2441,-0.0362
3.561440,0.3277,-0.0362
3.561450,0.5949,-0.0362
3.561460,0.1105,-0.0362
3.561470,0.6450,-0.0362
3.561480,0.2608,-0.0362
3.561490,0.3110,-0.0195
3.561500,0.6116,-0.0529
3.561510,0.1105,-0.0195
3.561520,0.6116,-0.0362
3.561530,0.3110,-0.0362
3.561540,0.2608,-0.0362
3.561550,0.6283,-0.0362
3.561560,0.1105,-0.0362
3.561570,0.5448,-0.0529
3.561580,0.3611,-0.0362
3.561590,0.2441,-0.0195
3.561600,0.6283,-0.0529
3.561610,0.1105,-0.0529
3.561620,0.5615,-0.0195
3.561630,0.3611,-0.0362
3.561640,0.2107,-0.0362
3.561650,0.6951,-0.0362
3.561660,0.1606,-0.0362
3.561670,0.4947,-0.0362
3.561680,0.4279,-0.0362
3.561690,0.1940,-0.0362
3.561700,0.6784,-0.0529
3.561710,0.1773,-0.0195
3.561720,0.4613,-0.0362
3.561730,0.4613,-0.0529
3.561740,0.1606,-0.0195
3.561750,0.6617,-0.0529
3.561760,0.1940,-0.0362
3.561770,0.4279,-0.0362
3.561780,0.5114,-0.0362
3.561790,0.1606,-0.0362
3.561800,0.6617,-0.0362
3.561810,0.2107,-0.0362
3.561820,0.3945,-0.0195
3.561830,0.5281,-0.0529
3.561840,0.1439,-0.0195
3.561850,0.6617,-0.0362
3.561860,0.2441,-0.0362
3.561870,0.3277,-0.0362
3.561880,0.5949,-0.0362
3.561890,0.1439,-0.0362
3.561900,0.6283,-0.0362
3.561910,0.2608,-0.0362
3.561920,0.3110,-0.0362
3.561930,0.6116,-0.0362
3.561940,0.1105,-0.0362
3.561950,0.6116,-0.0362
3.561960,0.3110,-0.0362
3.561970,0.2608,-0.0362
3.561980,0.6450,-0.0362
3.561990,0.1439,-0.0362
3.562000,0.5615,-0.0362
3.562010,0.3277,-0.0362
3.562020,0.2441,-0.0362
3.562030,0.6617,-0.0362
3.562040,0.1439,-0.0362
3.562050,0.5448,-0.0362
3.562060,0.3945,-0.0362
3.562070,0.1940,-0.0362
3.562080,0.6784,-0.0529
3.562090,0.1606,-0.0195
3.562100,0.4780,-0.0362
3.562110,0.4446,-0.0362
3.562120,0.1940,-0.0362
3.562130,0.6784,-0.0362
3.562140,0.1606,-0.0362
3.562150,0.4613,-0.0362
3.562160,0.4613,-0.0362
3.562170,0.1606,-0.0195
3.562180,0.6617,-0.0529
3.562190,0.2107,-0.0362
3.562200,0.4279,-0.0362
3.562210,0.4780,-0.0529
3.562220,0.1606,-0.0195
3.562230,0.6617,-0.0362
3.562240,0.2107,-0.0362
3.562250,0.3778,-0.0362
3.562260,0.5448,-0.0362
3.562270,0.1105,-0.0362
3.562280,0.6617,-0.0362
3.562290,0.2608,-0.0362
3.562300,0.3277,-0.0362
3.562310,0.5949,-0.0362
3.562320,0.1439,-0.0362
3.562330,0.6283,-0.0362
3.562340,0.2775,-0.0529
3.562350,0.2943,-0.0195
3.562360,0.6116,-0.0362
3.562370,0.0938,-0.0362
3.562380,0.6116,-0.0362
3.562390,0.3110,-0.0362
3.562400,0.2608,-0.0362
3.562410,0.6283,-0.0529
3.562420,0.1439,-0.0195
3.562430,0.5615,-0.0362
3.562440,0.3277,-0.0362
3.562450,0.2441,-0.0362
3.562460,0.6617,-0.0195
3.562470,0.1439,-0.0529
3.562480,0.5281,-0.0362
3.562490,0.3945,-0.0362
3.562500,0.1940,-0.0195
3.562510,0.6784,-0.0529
3.562520,0.1606,-0.0362
3.562530,0.4947,-0.0195
3.562540,0.4279,-0.0529
3.562550,0.1940,-0.0195
3.562560,0.6784,-0.0362
3.562570,0.1606,-0.0362
3.562580,0.4613,-0.0362
3.562590,0.4613,-0.0362
3.562600,0.1439,-0.0195
3.562610,0.6784,-0.0529
3.562620,0.2107,-0.0195
3.562630,0.4112,-0.0362
3.562640,0.4780,-0.0529
3.562650,0.1606,-0.0195
3.562660,0.6784,-0.0362
3.562670,0.2107,-0.0529
3.562680,0.3611,-0.0195
3.562690,0.5448,-0.0362
3.562700,0.1439,-0.0195
3.562710,0.6450,-0.0529
3.562720,0.2608,-0.0195
3.562730,0.3277,-0.0195
3.562740,0.5448,-0.0529
3.562750,0.1105,-0.0195
3.562760,0.6283,-0.0362
3.562770,0.2775,-0.0362
3.562780,0.2943,-0.0362
3.562790,0.6283,-0.0362
3.562800,0.1105,-0.0195
3.562810,0.6116,-0.0529
3.562820,0.3110,-0.0195
3.562830,0.2441,-0.0362
3.562840,0.6450,-0.0529
3.562850,0.1105,-0.0195
3.562860,0.5949,-0.0195
3.562870,0.3277,-0.0529
3.562880,0.2274,-0.0195
3.562890,0.6617,-0.0195
3.562900,0.1105,-0.0529
3.562910,0.5281,-0.0362
3.562920,0.3945,-0.0362
3.562930,0.1940,-0.0195
3.562940,0.6784,-0.0529
3.562950,0.1606,-0.0195
3.562960,0.4947,-0.0362
3.562970,0.4279,-0.0362
3.562980,0.1606,-0.0362
3.562990,0.6951,-0.0362
3.563000,0.1606,-0.0195
3.563010,0.4613,-0.0529
3.563020,0.4780,-0.0195
3.563030,0.1439,-0.0195
3.563040,0.6784,-0.0529
3.563050,0.1940,-0.0195
3.563060,0.4279,-0.0195
3.563070,0.5114,-0.0529
3.563080,0.1606,-0.0195
3.563090,0.6617,-0.0195
3.563100,0.2107,-0.0529
3.563110,0.3778,-0.0362
3.563120,0.5615,-0.0362
3.563130,0.1105,-0.0195
3.563140,0.6450,-0.0529
3.563150,0.2608,-0.0362
3.563160,0.3277,-0.0195
3.563170,0.5949,-0.0529
3.563180,0.1439,-0.0195
3.563190,0.6450,-0.0195
3.563200,0.2775,-0.0529
3.563210,0.2775,-0.0362
3.563220,0.6283,-0.0362
3.563230,0.0938,-0.0195
3.563240,0.6116,-0.0529
3.563250,0.3110,-0.0195
3.563260,0.2608,-0.0195
3.563270,0.6450,-0.0529
3.563280,0.1105,-0.0362
3.563290,0.5615,-0.0195
3.563300,0.3277,-0.0529
3.563310,0.2274,-0.0195
3.563320,0.6784,-0.0362
3.563330,0.1439,-0.0362
3.563340,0.5114,-0.0362
3.563350,0.3945,-0.0362
3.563360,0.1940,-0.0195
3.563370,0.6784,-0.0529
3.563380,0.1606,-0.0195
3.563390,0.4947,-0.0195
3.563400,0.4279,-0.0529
3.563410,0.1773,-0.0195
3.563420,0.6784,-0.0362
3.563430,0.1773,-0.0362
3.563440,0.4446,-0.0529
3.563450,0.4780,-0.0195
3.563460,0.1606,-0.0195
3.563470,0.6617,-0.0529
3.563480,0.2107,-0.0362
3.563490,0.4112,-0.0195
3.563500,0.5114,-0.0529
3.563510,0.1439,-0.0362
3.563520,0.6784,-0.0362
3.563530,0.2274,-0.0362
3.563540,0.3611,-0.0362
3.563550,0.5448,-0.0362
3.563560,0.1105,-0.0195
3.563570,0.6450,-0.0529
3.563580,0.2608,-0.0195
3.563590,0.3277,-0.0195
3.563600,0.5949,-0.0529
3.563610,0.1105,-0.0195
3.563620,0.6283,-0.0362
3.563630,0.2775,-0.0362
3.563640,0.2775,-0.0362
3.563650,0.6283,-0.0362
3.563660,0.1439,-0.0195
3.563670,0.5949,-0.0529
3.563680,0.3110,-0.0362
3.563690,0.2608,-0.0195
3.563700,0.6450,-0.0529
3.563710,0.1105,-0.0195
3.563720,0.5615,-0.0362
3.563730,0.3778,-0.0362
3.563740,0.2274,-0.0195
3.563750,0.6617,-0.0529
3.563760,0.1606,-0.0195
3.563770,0.5114,-0.0529
3.563780,0.3945,-0.0362
3.563790,0.1940,-0.0362
3.563800,0.6784,-0.0529
3.563810,0.1439,-0.0195
3.563820,0.4947,-0.0195
3.563830,0.4279,-0.0529
3.563840,0.1773,-0.0195
3.563850,0.6784,-0.0362
3.563860,0.1940,-0.0362
3.563870,0.4279,-0.0362
3.563880,0.4780,-0.0362
3.563890,0.1606,-0.0362
3.563900,0.6617,-0.0362
3.563910,0.2107,-0.0362
3.563920,0.4112,-0.0362
3.563930,0.5114,-0.0362
3.563940,0.1105,-0.0362
3.563950,0.6784,-0.0362
3.563960,0.2274,-0.0362
3.563970,0.3778,-0.0362
3.563980,0.5615,-0.0362
3.563990,0.1439,-0.0362
3.564000,0.6450,-0.0362
3.564010,0.2441,-0.0362
3.564020,0.3277,-0.0362
3.564030,0.5949,-0.0529
3.564040,0.1105,-0.0195
3.564050,0.6450,-0.0362
3.564060,0.2775,-0.0362
3.564070,0.2775,-0.0362
3.564080,0.6283,-0.0529
3.564090,0.1439,-0.0195
3.564100,0.5949,-0.0362
3.564110,0.3110,-0.0362
3.564120,0.2608,-0.0362
3.564130,0.6450,-0.0362
3.564140,0.1439,-0.0362
3.564150,0.5448,-0.0362
3.564160,0.3778,-0.0362
3.564170,0.1940,-0.0362
3.564180,0.6617,-0.0362
3.564190,0.1606,-0.0362
3.564200,0.5114,-0.0362
3.564210,0.3945,-0.0362
3.564220,0.1940,-0.0195
3.564230,0.6784,-0.0529
3.564240,0.1439,-0.0362
3.564250,0.4947,-0.0362
3.564260,0.4446,-0.0195
3.564270,0.1606,-0.0529
3.564280,0.6784,-0.0529
3.564290,0.1940,-0.0195
3.564300,0.4279,-0.0362
3.564310,0.4780,-0.0362
3.564320,0.1606,-0.0362
3.564330,0.6617,-0.0362
3.564340,0.1940,-0.0529
3.564350,0.3945,-0.0195
3.564360,0.5114,-0.0362
3.564370,0.1439,-0.0195
3.564380,0.6617,-0.0529
3.564390,0.2107,-0.0362
3.564400,0.3611,-0.0362
3.564410,0.5448,-0.0529
3.564420,0.1105,-0.0195
3.564430,0.6450,-0.0362
3.564440,0.2441,-0.0362
3.564450,0.3277,-0.0362
3.564460,0.5949,-0.0362
3.564470,0.1105,-0.0362
3.564480,0.6116,-0.0529
3.564490,0.2775,-0.0195
3.564500,0.2775,-0.0195
3.564510,0.6283,-0.0529
3.564520,0.1439,-0.0362
3.564530,0.5949,-0.0362
3.564540,0.3110,-0.0529
3.564550,0.2441,-0.0195
3.564560,0.6450,-0.0529
3.564570,0.1439,-0.0195
3.564580,0.5448,-0.0362
3.564590,0.3611,-0.0362
3.564600,0.2107,-0.0362
3.564610,0.6450,-0.0529
3.564620,0.1606,-0.0195
3.564630,0.5114,-0.0362
3.564640,0.3945,-0.0362
3.564650,0.1940,-0.0362
3.564660,0.6784,-0.0195
3.564670,0.1439,-0.0529
3.564680,0.4780,-0.0362
3.564690,0.4613,-0.0362
3.564700,0.1606,-0.0195
3.564710,0.6784,-0.0362
3.564720,0.1940,-0.0195
3.564730,0.4279,-0.0362
3.564740,0.4780,-0.0529
3.564750,0.1439,-0.0195
3.564760,0.6784,-0.0362
3.564770,0.1940,-0.0362
3.564780,0.4112,-0.0362
3.564790,0.5281,-0.0362
3.564800,0.1439,-0.0362
3.564810,0.6450,-0.0529
3.564820,0.2274,-0.0195
3.564830,0.3277,-0.0362
3.564840,0.5448,-0.0529
3.564850,0.1105,-0.0028
3.564860,0.6450,-0.0362
3.564870,0.2441,-0.0529
3.564880,0.2943,-0.0362
3.564890,0.5949,-0.0362
3.564900,0.0938,-0.0195
3.564910,0.6283,-0.0529
3.564920,0.2943,-0.0195
3.564930,0.2608,-0.0362
3.564940,0.6283,-0.0529
3.564950,0.1439,-0.0195
3.564960,0.5949,-0.0362
3.564970,0.3110,-0.0362
3.564980,0.2441,-0.0362
3.564990,0.6617,-0.0362
3.565000,0.0938,-0.0362
3.565010,0.5448,-0.0529
3.565020,0.3778,-0.0195
3.565030,0.2107,-0.0195
3.565040,0.6617,-0.0529
3.565050,0.1606,-0.0195
3.565060,0.5114,-0.0362
3.565070,0.4112,-0.0529
3.565080,0.1773,-0.0195
3.565090,0.6784,-0.0362
3.565100,0.1439,-0.0529
3.565110,0.4613,-0.0195
3.565120,0.4613,-0.0362
3.565130,0.1606,-0.0195
3.565140,0.6951,-0.0529
3.565150,0.1940,-0.0362
3.565160,0.4279,-0.0362
3.565170,0.4780,-0.0529
3.565180,0.1439,-0.0195
3.565190,0.6784,-0.0195
3.565200,0.2107,-0.0529
3.565210,0.3945,-0.0195
3.565220,0.5114,-0.0362
3.565230,0.1439,-0.0195
3.565240,0.6450,-0.0529
3.565250,0.2441,-0.0195
3.565260,0.3611,-0.0195
3.565270,0.5615,-0.0529
3.565280,0.1105,-0.0195
3.565290,0.6450,-0.0195
3.565300,0.2441,-0.0529
3.565310,0.3110,-0.0195
3.565320,0.6116,-0.0362
3.565330,0.1105,-0.0195
3.565340,0.6116,-0.0529
3.565350,0.2775,-0.0362
3.565360,0.2608,-0.0195
3.565370,0.6283,-0.0529
3.565380,0.1439,-0.0195
3.565390,0.5949,-0.0195
3.565400,0.3277,-0.0529
3.565410,0.2441,-0.0529
3.565420,0.6617,-0.0195
3.565430,0.1105,-0.0362
3.565440,0.5281,-0.0529
3.565450,0.3778,-0.0195
3.565460,0.2107,-0.0195
3.565470,0.6784,-0.0529
3.565480,0.1439,-0.0195
3.565490,0.5114,-0.0195
3.565500,0.4112,-0.0529
3.565510,0.1773,-0.0195
3.565520,0.6951,-0.0362
3.565530,0.1606,-0.0195
3.565540,0.4613,-0.0529
3.565550,0.4613,-0.0362
3.565560,0.1773,-0.0195
3.565570,0.6784,-0.0529
3.565580,0.1940,-0.0195
3.565590,0.4279,-0.0195
3.565600,0.4780,-0.0529
3.565610,0.1105,-0.0195
3.565620,0.6617,-0.0362
3.565630,0.2107,-0.0362
3.565640,0.3945,-0.0362
3.565650,0.5281,-0.0362
3.565660,0.1439,-0.0195
3.565670,0.6450,-0.0529
3.565680,0.2274,-0.0362
3.565690,0.3277,-0.0195
3.565700,0.5615,-0.0529
3.565710,0.1105,-0.0195
3.565720,0.6617,-0.0362
3.565730,0.2441,-0.0362
3.565740,0.2943,-0.0195
3.565750,0.6116,-0.0529
3.565760,0.1105,-0.0195
3.565770,0.6116,-0.0529
3.565780,0.2943,-0.0362
3.565790,0.2775,-0.0362
3.565800,0.6283,-0.0529
3.565810,0.0938,-0.0195
3.565820,0.5949,-0.0195
3.565830,0.3277,-0.0529
3.565840,0.2274,-0.0195
3.565850,0.6784,-0.0362
3.565860,0.1105,-0.0362
3.565870,0.5281,-0.0362
3.565880,0.3778,-0.0362
3.565890,0.2274,-0.0195
3.565900,0.6617,-0.0529
3.565910,0.1606,-0.0195
3.565920,0.5114,-0.0362
3.565930,0.4279,-0.0362
3.565940,0.1773,-0.0362
3.565950,0.6617,-0.0362
3.565960,0.1606,-0.0362
3.565970,0.4613,-0.0362
3.565980,0.4613,-0.0362
3.565990,0.1773,-0.0195
3.566000,0.6784,-0.0529
3.566010,0.1773,-0.0362
3.566020,0.4446,-0.0362
3.566030,0.4947,-0.0529
3.566040,0.1439,-0.0195
3.566050,0.6951,-0.0362
3.566060,0.2107,-0.0362
3.566070,0.3945,-0.0195
3.566080,0.5281,-0.0529
3.566090,0.1439,-0.0195
3.566100,0.6450,-0.0529
3.566110,0.2274,-0.0362
3.566120,0.3778,-0.0362
3.566130,0.5615,-0.0529
3.566140,0.0938,-0.0195
3.566150,0.6283,-0.0362
3.566160,0.2775,-0.0362
3.566170,0.2943,-0.0195
3.566180,0.6116,-0.0529
3.566190,0.1105,-0.0028
3.566200,0.6116,-0.0362
3.566210,0.2775,-0.0362
3.566220,0.2775,-0.0362
3.566230,0.6283,-0.0362
3.566240,0.1105,-0.0362
3.566250,0.6116,-0.0362
3.566260,0.3611,-0.0362
3.566270,0.2441,-0.0195
3.566280,0.6617,-0.0529
3.566290,0.1439,-0.0195
3.566300,0.5281,-0.0362
3.566310,0.3778,-0.0362
3.566320,0.2107,-0.0362
3.566330,0.6617,-0.0362
3.566340,0.1439,-0.0362
3.566350,0.4947,-0.0362
3.566360,0.4279,-0.0362
3.566370,0.1773,-0.0362
3.566380,0.6617,-0.0362
3.566390,0.1940,-0.0362
3.566400,0.4613,-0.0362
3.566410,0.4613,-0.0529
3.566420,0.1606,-0.0195
3.566430,0.6951,-0.0362
3.566440,0.1940,-0.0362
3.566450,0.4279,-0.0362
3.566460,0.4947,-0.0362
3.566470,0.1105,-0.0362
3.566480,0.6617,-0.0696
3.566490,0.2107,-0.0195
3.566500,0.3778,-0.0529
3.566510,0.5281,-0.0362
3.566520,0.1439,-0.0362
3.566530,0.6450,-0.0362
3.566540,0.2274,-0.0529
3.566550,0.3277,-0.0195
3.566560,0.5615,-0.0362
3.566570,0.1105,-0.0529
3.566580,0.6283,-0.0195
3.566590,0.2775,-0.0362
3.566600,0.2775,-0.0362
3.566610,0.6116,-0.0529
3.566620,0.1105,-0.0195
3.566630,0.6116,-0.0362
3.566640,0.2775,-0.0362
3.566650,0.2775,-0.0362
3.566660,0.6283,-0.0362
3.566670,0.0938,-0.0362
3.566680,0.5448,-0.0529
3.566690,0.3277,-0.0195
3.566700,0.2274,-0.0195
3.566710,0.6617,-0.0529
3.566720,0.1439,-0.0195
3.566730,0.5281,-0.0362
3.566740,0.3778,-0.0529
3.566750,0.1940,-0.0195
3.566760,0.6617,-0.0362
3.566770,0.1439,-0.0362
3.566780,0.4947,-0.0362
3.566790,0.4279,-0.0362
3.566800,0.1773,-0.0362
3.566810,0.6784,-0.0529
3.566820,0.1773,-0.0195
3.566830,0.4446,-0.0362
3.566840,0.4446,-0.0529
3.566850,0.1606,-0.0195
3.566860,0.6784,-0.0362
3.566870,0.1773,-0.0362
3.566880,0.4279,-0.0362
3.566890,0.5114,-0.0362
3.566900,0.1105,-0.0195
3.566910,0.6784,-0.0529
3.566920,0.2107,-0.0195
3.566930,0.3778,-0.0195
3.566940,0.5281,-0.0529
3.566950,0.1105,-0.0195
3.566960,0.6784,-0.0362
3.566970,0.2274,-0.0362
3.566980,0.3611,-0.0362
3.566990,0.5949,-0.0362
3.567000,0.0938,-0.0195
3.567010,0.6450,-0.0529
3.567020,0.2775,-0.0195
3.567030,0.2775,-0.0362
3.567040,0.6116,-0.0529
3.567050,0.1439,-0.0195
3.567060,0.6283,-0.0195
3.567070,0.3110,-0.0529
3.567080,0.2775,-0.0362
3.567090,0.6450,-0.0362
3.567100,0.1105,-0.0362
3.567110,0.5615,-0.0362
3.567120,0.3277,-0.0362
3.567130,0.2107,-0.0195
